mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_cat__depth,param_cat__iterations,param_lgbm__max_depth,param_lgbm__n_estimators,param_xgb__learning_rate,param_xgb__max_depth,param_xgb__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
22.25130009651184,0.4407312427403046,0.03211816151936849,0.026120537195760175,4,100,5,200,0.1,3,200,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 5, 'lgbm__n_estimators': 200, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 200}",0.8013833992094862,0.8053359683794467,0.7989130434782609,0.8018774703557313,0.0026453192365298163,169
21.878474553426106,0.7755244793948916,0.04266238212585449,0.007371931006083116,4,100,5,200,0.1,5,100,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 5, 'lgbm__n_estimators': 200, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 5, 'xgb__n_estimators': 100}",0.8028656126482213,0.8033596837944664,0.8063241106719368,0.8041831357048749,0.0015272757733029887,106
22.980494658152264,0.3170015729491542,0.040802001953125,0.018612987891779786,4,100,5,200,0.1,5,200,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 5, 'lgbm__n_estimators': 200, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 5, 'xgb__n_estimators': 200}",0.8008893280632411,0.8073122529644269,0.7989130434782609,0.8023715415019762,0.0035855634151971787,155
22.773103555043537,0.3696193825588286,0.06080977121988932,0.0376132376897983,4,100,5,200,0.1,7,100,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 5, 'lgbm__n_estimators': 200, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 7, 'xgb__n_estimators': 100}",0.8033596837944664,0.8058300395256917,0.8053359683794467,0.8048418972332017,0.0010673156617931024,71
23.370689551035564,0.5002227691121772,0.05354595184326172,0.0035464755600573055,4,100,5,200,0.1,7,200,"{'cat__depth': 4, 'cat__iterations': 100, 'lgbm__max_depth': 5, 'lgbm__n_estimators': 200, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 7, 'xgb__n_estimators': 200}",0.8018774703557312,0.8053359683794467,0.808300395256917,0.8051712779973649,0.0026247327817044263,56
12.13985045750936,0.177644209531216,0.04166022936503092,0.016277149017716288,4,200,3,100,0.01,3,100,"{'cat__depth': 4, 'cat__iterations': 200, 'lgbm__max_depth': 3, 'lgbm__n_estimators': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 3, 'xgb__n_estimators': 100}",0.8008893280632411,0.8033596837944664,0.8048418972332015,0.8030303030303031,0.0016303516035262896,137
10.807760874430338,1.4038093523131434,0.06276877721150716,0.04487409720935999,4,200,3,100,0.01,3,200,"{'cat__depth': 4, 'cat__iterations': 200, 'lgbm__max_depth': 3, 'lgbm__n_estimators': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 3, 'xgb__n_estimators': 200}",0.8003952569169961,0.8033596837944664,0.8028656126482213,0.8022068511198945,0.0012967733652851957,163
10.061467806498209,0.24093081096339827,0.05525660514831543,0.014269468675633746,4,200,3,100,0.01,5,100,"{'cat__depth': 4, 'cat__iterations': 200, 'lgbm__max_depth': 3, 'lgbm__n_estimators': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 5, 'xgb__n_estimators': 100}",0.799901185770751,0.8058300395256917,0.8028656126482213,0.8028656126482213,0.0024204444098647865,143
9.200974384943644,0.6277278636406814,0.05815966924031576,0.012401721275056699,4,200,3,100,0.01,5,200,"{'cat__depth': 4, 'cat__iterations': 200, 'lgbm__max_depth': 3, 'lgbm__n_estimators': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 5, 'xgb__n_estimators': 200}",0.799407114624506,0.8097826086956522,0.8003952569169961,0.8031949934123848,0.004675582861191827,131
8.479341268539429,0.4435150778899952,0.0706323782602946,0.00986198845206858,4,200,3,100,0.01,7,100,"{'cat__depth': 4, 'cat__iterations': 200, 'lgbm__max_depth': 3, 'lgbm__n_estimators': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 7, 'xgb__n_estimators': 100}",0.799407114624506,0.8043478260869565,0.8063241106719368,0.8033596837944664,0.0029090121430592215,127
9.847801605860392,0.05629200663589865,0.0482481320699056,0.014909419867836497,4,200,3,100,0.01,7,200,"{'cat__depth': 4, 'cat__iterations': 200, 'lgbm__max_depth': 3, 'lgbm__n_estimators': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 7, 'xgb__n_estimators': 200}",0.8008893280632411,0.8033596837944664,0.8043478260869565,0.8028656126482213,0.0014545060715296359,143
7.088284810384114,0.2661571962006958,0.028201738993326824,0.0011389062676560435,4,200,3,100,0.1,3,100,"{'cat__depth': 4, 'cat__iterations': 200, 'lgbm__max_depth': 3, 'lgbm__n_estimators': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 100}",0.8013833992094862,0.8003952569169961,0.8048418972332015,0.8022068511198946,0.0019064290024357713,161
7.37591012318929,0.3378382508424441,0.039194981257120766,0.014136442226490239,4,200,3,100,0.1,3,200,"{'cat__depth': 4, 'cat__iterations': 200, 'lgbm__max_depth': 3, 'lgbm__n_estimators': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 200}",0.8013833992094862,0.8003952569169961,0.8043478260869565,0.802042160737813,0.0016795189438711315,166
